tweet_id,created_at,username,followers,tech_topic,sentiment,likes,retweets,content,company_id,company,country,region,trend_score,sentiment_score,funding_estimate_musd,hiring_activity_index,hashtags,popularity_growth_pct,volatility_metric,ai_summary,risk_indicator,innovation_score,adoption_score,source_reference
TWT-205243,2026-02-09T22:06:00,gpu_20809,24362,Generative AI,neutral,3892,1372,Google DeepMind keeps showing up in Generative AI discussions as teams focus on cost-efficient deployment. #GenAI #DE #googledeepmind,CMP-003,Google DeepMind,Germany,Europe,69.5,0.172,204.32,71.23,#GenAI|#DE|#googledeepmind,0.01,8.29,"Analysts note that generative ai usage patterns on Feb 09, 2026 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,93.4,80.22,https://x.example.com/CMP-003/205243
TWT-205244,2026-02-09T08:11:00,founder_38370,12471,Generative AI,neutral,4392,1662,Google DeepMind keeps showing up in Generative AI discussions as teams focus on developer adoption. #GenAI #SG #googledeepmind,CMP-003,Google DeepMind,Singapore,Asia,69.22,0.068,178.77,60.03,#GenAI|#SG|#googledeepmind,5.23,8.92,"Google DeepMind teams are discussing how generative ai is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,88.39,68.42,https://x.example.com/CMP-003/205244
TWT-205245,2026-02-09T08:40:00,infra_14780,5941,Generative AI,neutral,4003,1627,Google DeepMind keeps showing up in Generative AI discussions as teams focus on cost-efficient deployment. #GenAI #FR #googledeepmind,CMP-003,Google DeepMind,France,Europe,69.09,-0.0,182.61,63.02,#GenAI|#FR|#googledeepmind,6.32,8.93,"Google DeepMind teams are discussing how generative ai is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,92.43,74.93,https://x.example.com/CMP-003/205245
TWT-205246,2026-02-10T08:25:00,cloud_2034,2079,Generative AI,positive,3737,792,Midjourney keeps showing up in Generative AI discussions as teams focus on governance. #GenAI #US #midjourney,CMP-016,Midjourney,United States,North America,67.34,0.245,203.92,57.47,#GenAI|#US|#midjourney,-9.44,13.23,"Midjourney teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,89.72,73.84,https://x.example.com/CMP-016/205246
TWT-205247,2026-02-10T12:10:00,gpu_49054,19255,Generative AI,positive,3956,1421,Midjourney keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #US #midjourney,CMP-016,Midjourney,United States,North America,67.34,0.244,192.91,56.42,#GenAI|#US|#midjourney,-9.44,13.23,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,89.72,73.84,https://x.example.com/CMP-016/205247
TWT-205248,2026-02-10T00:12:00,ml_79988,10303,Generative AI,neutral,4499,1352,Google DeepMind keeps showing up in Generative AI discussions as teams focus on governance. #GenAI #IN #googledeepmind,CMP-003,Google DeepMind,India,Asia,75.84,-0.008,190.63,56.79,#GenAI|#IN|#googledeepmind,7.87,19.88,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",elevated,87.74,75.47,https://x.example.com/CMP-003/205248
TWT-205249,2026-02-10T21:02:00,secure_34619,20054,Generative AI,positive,4111,880,OpenAI keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #CA #openai,CMP-001,OpenAI,Canada,North America,69.67,0.546,195.66,50.32,#GenAI|#CA|#openai,7.46,8.67,"OpenAI teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,92.54,73.82,https://x.example.com/CMP-001/205249
TWT-205250,2026-02-10T13:34:00,model_24623,6638,Generative AI,positive,4068,858,Midjourney keeps showing up in Generative AI discussions as teams focus on cost-efficient deployment. #GenAI #AE #midjourney,CMP-016,Midjourney,United Arab Emirates,Middle East,69.23,0.372,177.21,57.72,#GenAI|#AE|#midjourney,1.74,8.14,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,94.69,74.72,https://x.example.com/CMP-016/205250
TWT-205251,2026-02-10T08:32:00,infra_68182,8619,Generative AI,positive,4366,1178,Meta AI keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #FR #metaai,CMP-005,Meta AI,France,Europe,72.35,0.495,184.86,64.61,#GenAI|#FR|#metaai,4.72,12.89,"Analysts note that generative ai usage patterns on Feb 10, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,92.24,73.22,https://x.example.com/CMP-005/205251
TWT-205252,2026-02-11T04:07:00,ml_39319,6352,Generative AI,positive,4174,1010,Stability AI keeps showing up in Generative AI discussions as teams focus on governance. #GenAI #US #stabilityai,CMP-017,Stability AI,United States,North America,67.24,0.213,194.91,62.27,#GenAI|#US|#stabilityai,-0.15,11.63,"Analysts note that generative ai usage patterns on Feb 11, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,95.04,77.46,https://x.example.com/CMP-017/205252
TWT-205253,2026-02-11T11:06:00,agent_30690,10263,Generative AI,negative,4037,1463,Meta AI keeps showing up in Generative AI discussions as teams focus on GPU capacity. #GenAI #SG #metaai,CMP-005,Meta AI,Singapore,Asia,69.47,-0.167,194.11,64.34,#GenAI|#SG|#metaai,2.25,8.08,"Meta AI teams are discussing how generative ai is moving from experimentation into production buying cycles. Interest is still present, but reliability, cost, and security concerns are slowing near-term expansion for some teams.",low,90.37,78.12,https://x.example.com/CMP-005/205253
TWT-205254,2026-02-11T09:30:00,ml_43911,6609,Generative AI,neutral,4145,1525,Google DeepMind keeps showing up in Generative AI discussions as teams focus on developer adoption. #GenAI #CN #googledeepmind,CMP-003,Google DeepMind,China,Asia,68.98,-0.02,175.48,56.71,#GenAI|#CN|#googledeepmind,-1.63,8.83,"Google DeepMind teams are discussing how generative ai is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,91.4,69.93,https://x.example.com/CMP-003/205254
TWT-205255,2026-02-11T19:09:00,data_88743,3845,Generative AI,neutral,3594,1336,Stability AI keeps showing up in Generative AI discussions as teams focus on developer adoption. #GenAI #CN #stabilityai,CMP-017,Stability AI,China,Asia,68.98,0.019,181.33,54.39,#GenAI|#CN|#stabilityai,-1.63,8.83,"Analysts note that generative ai usage patterns on Feb 11, 2026 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,91.4,69.93,https://x.example.com/CMP-017/205255
TWT-205256,2026-02-12T18:41:00,cloud_30776,40595,Generative AI,positive,4316,1364,Midjourney keeps showing up in Generative AI discussions as teams focus on cost-efficient deployment. #GenAI #UK #midjourney,CMP-016,Midjourney,United Kingdom,Europe,69.25,0.82,186.81,69.92,#GenAI|#UK|#midjourney,0.09,7.36,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,88.84,78.09,https://x.example.com/CMP-016/205256
TWT-205257,2026-02-13T05:14:00,vector_5579,60619,Generative AI,negative,4736,1830,Midjourney keeps showing up in Generative AI discussions as teams focus on cost-efficient deployment. #GenAI #US #midjourney,CMP-016,Midjourney,United States,North America,66.35,-0.187,177.81,50.89,#GenAI|#US|#midjourney,-6.14,11.19,"Midjourney teams are discussing how generative ai is moving from experimentation into production buying cycles. Interest is still present, but reliability, cost, and security concerns are slowing near-term expansion for some teams.",moderate,90.5,70.29,https://x.example.com/CMP-016/205257
TWT-205258,2026-02-13T14:50:00,infra_30894,61968,Generative AI,neutral,4764,1274,OpenAI keeps showing up in Generative AI discussions as teams focus on developer adoption. #GenAI #IN #openai,CMP-001,OpenAI,India,Asia,68.21,-0.155,206.86,61.53,#GenAI|#IN|#openai,-3.27,8.21,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,90.5,76.19,https://x.example.com/CMP-001/205258
TWT-205259,2026-02-13T03:48:00,agent_37198,10749,Generative AI,positive,3882,1171,OpenAI keeps showing up in Generative AI discussions as teams focus on cost-efficient deployment. #GenAI #UK #openai,CMP-001,OpenAI,United Kingdom,Europe,64.36,0.205,206.68,66.27,#GenAI|#UK|#openai,-7.07,14.98,"OpenAI teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.31,80.57,https://x.example.com/CMP-001/205259
TWT-205260,2026-02-13T19:23:00,model_18500,26576,Generative AI,neutral,3913,681,OpenAI keeps showing up in Generative AI discussions as teams focus on cost-efficient deployment. #GenAI #CA #openai,CMP-001,OpenAI,Canada,North America,67.42,0.114,184.76,52.16,#GenAI|#CA|#openai,-0.81,8.1,"Analysts note that generative ai usage patterns on Feb 13, 2026 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,88.45,72.69,https://x.example.com/CMP-001/205260
TWT-205261,2026-02-13T10:34:00,data_44404,35950,Generative AI,neutral,4312,1359,Google DeepMind keeps showing up in Generative AI discussions as teams focus on developer adoption. #GenAI #FR #googledeepmind,CMP-003,Google DeepMind,France,Europe,67.12,-0.106,197.6,62.21,#GenAI|#FR|#googledeepmind,-6.91,9.99,"Analysts note that generative ai usage patterns on Feb 13, 2026 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,91.37,73.41,https://x.example.com/CMP-003/205261
TWT-205262,2026-02-14T04:35:00,vector_89286,6491,Generative AI,neutral,3778,1123,OpenAI keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #IN #openai,CMP-001,OpenAI,India,Asia,64.34,-0.156,207.55,66.4,#GenAI|#IN|#openai,-5.67,13.37,"OpenAI teams are discussing how generative ai is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,92.56,77.2,https://x.example.com/CMP-001/205262
TWT-205263,2026-02-15T08:52:00,gpu_83614,6963,Generative AI,positive,3468,1031,OpenAI keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #IN #openai,CMP-001,OpenAI,India,Asia,67.18,0.303,169.3,49.87,#GenAI|#IN|#openai,4.42,8.22,"OpenAI teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.95,70.17,https://x.example.com/CMP-001/205263
TWT-205264,2026-02-15T11:46:00,vector_39758,27131,Generative AI,positive,4325,694,Stability AI keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #JP #stabilityai,CMP-017,Stability AI,Japan,Asia,66.05,0.716,182.01,53.73,#GenAI|#JP|#stabilityai,-1.97,9.72,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.05,72.49,https://x.example.com/CMP-017/205264
TWT-205265,2026-02-15T17:17:00,data_45952,8109,Generative AI,neutral,4076,794,OpenAI keeps showing up in Generative AI discussions as teams focus on governance. #GenAI #CN #openai,CMP-001,OpenAI,China,Asia,67.37,0.017,176.79,50.9,#GenAI|#CN|#openai,3.43,7.83,"OpenAI teams are discussing how generative ai is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,92.48,67.15,https://x.example.com/CMP-001/205265
TWT-205266,2026-02-15T10:41:00,agent_50124,48576,Generative AI,positive,4668,1801,Google DeepMind keeps showing up in Generative AI discussions as teams focus on developer adoption. #GenAI #CN #googledeepmind,CMP-003,Google DeepMind,China,Asia,67.37,0.814,155.21,62.24,#GenAI|#CN|#googledeepmind,3.43,7.83,"Analysts note that generative ai usage patterns on Feb 15, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,92.48,67.15,https://x.example.com/CMP-003/205266
TWT-205267,2026-02-16T03:59:00,gpu_41758,18443,Generative AI,neutral,4233,1568,Meta AI keeps showing up in Generative AI discussions as teams focus on cost-efficient deployment. #GenAI #IN #metaai,CMP-005,Meta AI,India,Asia,70.1,0.137,176.08,52.84,#GenAI|#IN|#metaai,4.34,11.44,"Analysts note that generative ai usage patterns on Feb 16, 2026 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,94.65,72.63,https://x.example.com/CMP-005/205267
TWT-205268,2026-02-16T15:50:00,infra_95728,11344,Generative AI,positive,4060,1115,Meta AI keeps showing up in Generative AI discussions as teams focus on developer adoption. #GenAI #UK #metaai,CMP-005,Meta AI,United Kingdom,Europe,70.93,0.349,197.35,67.65,#GenAI|#UK|#metaai,5.28,13.15,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,90.78,76.42,https://x.example.com/CMP-005/205268
TWT-205269,2026-02-16T21:41:00,founder_31640,23808,Generative AI,neutral,4093,1142,Meta AI keeps showing up in Generative AI discussions as teams focus on GPU capacity. #GenAI #DE #metaai,CMP-005,Meta AI,Germany,Europe,66.01,0.024,166.81,58.02,#GenAI|#DE|#metaai,-1.7,11.24,"Meta AI teams are discussing how generative ai is moving from experimentation into production buying cycles. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,86.79,72.35,https://x.example.com/CMP-005/205269
TWT-205270,2026-02-16T21:52:00,agent_45345,6419,Generative AI,positive,3915,1568,Google DeepMind keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #DE #googledeepmind,CMP-003,Google DeepMind,Germany,Europe,66.01,0.466,185.34,54.23,#GenAI|#DE|#googledeepmind,-1.7,11.24,"Google DeepMind teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,86.79,72.35,https://x.example.com/CMP-003/205270
TWT-205271,2026-02-16T05:37:00,secure_12177,42317,Generative AI,positive,4205,1244,Meta AI keeps showing up in Generative AI discussions as teams focus on governance. #GenAI #CA #metaai,CMP-005,Meta AI,Canada,North America,67.4,0.686,187.97,57.56,#GenAI|#CA|#metaai,-0.17,8.41,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,87.43,74.16,https://x.example.com/CMP-005/205271
TWT-205272,2026-02-16T14:11:00,gpu_53102,6598,Generative AI,positive,3824,1260,OpenAI keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #JP #openai,CMP-001,OpenAI,Japan,Asia,70.02,0.467,178.16,53.75,#GenAI|#JP|#openai,6.0,11.66,"Analysts note that generative ai usage patterns on Feb 16, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,91.17,74.59,https://x.example.com/CMP-001/205272
TWT-205273,2026-02-16T11:29:00,ml_73652,24513,Generative AI,negative,3977,1378,OpenAI keeps showing up in Generative AI discussions as teams focus on governance. #GenAI #FR #openai,CMP-001,OpenAI,France,Europe,68.85,-0.344,179.73,60.35,#GenAI|#FR|#openai,-0.83,8.42,"OpenAI teams are discussing how generative ai is moving from experimentation into production buying cycles. Interest is still present, but reliability, cost, and security concerns are slowing near-term expansion for some teams.",low,89.18,73.45,https://x.example.com/CMP-001/205273
TWT-205274,2026-02-16T12:11:00,vector_63396,14589,Generative AI,neutral,3780,541,Meta AI keeps showing up in Generative AI discussions as teams focus on governance. #GenAI #FR #metaai,CMP-005,Meta AI,France,Europe,68.85,0.02,183.04,63.92,#GenAI|#FR|#metaai,-0.83,8.42,"Analysts note that generative ai usage patterns on Feb 16, 2026 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,89.18,73.45,https://x.example.com/CMP-005/205274
TWT-205275,2026-02-17T20:46:00,agent_16523,5697,Generative AI,positive,4095,1260,Stability AI keeps showing up in Generative AI discussions as teams focus on governance. #GenAI #IN #stabilityai,CMP-017,Stability AI,India,Asia,66.25,0.324,195.97,62.24,#GenAI|#IN|#stabilityai,-5.49,13.15,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,90.78,75.85,https://x.example.com/CMP-017/205275
TWT-205276,2026-02-17T01:59:00,cloud_18708,51874,Generative AI,positive,4812,1759,Midjourney keeps showing up in Generative AI discussions as teams focus on GPU capacity. #GenAI #UK #midjourney,CMP-016,Midjourney,United Kingdom,Europe,71.6,0.304,189.01,59.53,#GenAI|#UK|#midjourney,0.94,11.9,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,92.35,74.31,https://x.example.com/CMP-016/205276
TWT-205277,2026-02-17T02:12:00,agent_16790,26467,Generative AI,neutral,4466,1150,Midjourney keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #UK #midjourney,CMP-016,Midjourney,United Kingdom,Europe,71.6,0.16,205.07,62.24,#GenAI|#UK|#midjourney,0.94,11.9,"Analysts note that generative ai usage patterns on Feb 17, 2026 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,92.35,74.31,https://x.example.com/CMP-016/205277
TWT-205278,2026-02-17T11:33:00,secure_34561,17455,Generative AI,negative,3897,1259,Google DeepMind keeps showing up in Generative AI discussions as teams focus on developer adoption. #GenAI #DE #googledeepmind,CMP-003,Google DeepMind,Germany,Europe,69.75,-0.24,204.98,57.15,#GenAI|#DE|#googledeepmind,5.66,9.6,"Google DeepMind teams are discussing how generative ai is moving from experimentation into production buying cycles. Interest is still present, but reliability, cost, and security concerns are slowing near-term expansion for some teams.",moderate,86.86,75.21,https://x.example.com/CMP-003/205278
TWT-205279,2026-02-17T07:18:00,ml_90993,17816,Generative AI,neutral,3937,964,Google DeepMind keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #SG #googledeepmind,CMP-003,Google DeepMind,Singapore,Asia,68.4,0.127,170.76,60.74,#GenAI|#SG|#googledeepmind,0.04,8.08,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,90.24,68.45,https://x.example.com/CMP-003/205279
TWT-205280,2026-02-18T20:56:00,vector_53017,13016,Generative AI,positive,4112,1336,OpenAI keeps showing up in Generative AI discussions as teams focus on GPU capacity. #GenAI #US #openai,CMP-001,OpenAI,United States,North America,68.86,0.214,210.07,58.9,#GenAI|#US|#openai,-2.65,8.06,"Analysts note that generative ai usage patterns on Feb 18, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.89,77.23,https://x.example.com/CMP-001/205280
TWT-205281,2026-02-18T05:35:00,secure_68777,34266,Generative AI,positive,4014,1460,OpenAI keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #UK #openai,CMP-001,OpenAI,United Kingdom,Europe,71.62,0.353,186.69,58.1,#GenAI|#UK|#openai,0.02,11.49,"OpenAI teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.03,71.92,https://x.example.com/CMP-001/205281
TWT-205282,2026-02-18T09:53:00,vector_30686,8769,Generative AI,positive,3692,1307,Midjourney keeps showing up in Generative AI discussions as teams focus on GPU capacity. #GenAI #UK #midjourney,CMP-016,Midjourney,United Kingdom,Europe,71.62,0.646,179.18,53.89,#GenAI|#UK|#midjourney,0.02,11.49,"Midjourney teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.03,71.92,https://x.example.com/CMP-016/205282
TWT-205283,2026-02-18T07:52:00,data_57847,15376,Generative AI,positive,3757,1498,Meta AI keeps showing up in Generative AI discussions as teams focus on developer adoption. #GenAI #CA #metaai,CMP-005,Meta AI,Canada,North America,67.63,0.534,193.71,53.94,#GenAI|#CA|#metaai,-1.61,10.05,"Analysts note that generative ai usage patterns on Feb 18, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,89.1,79.46,https://x.example.com/CMP-005/205283
TWT-205284,2026-02-18T13:47:00,data_25263,3949,Generative AI,negative,4272,1639,Meta AI keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #AE #metaai,CMP-005,Meta AI,United Arab Emirates,Middle East,72.65,-0.177,192.25,54.57,#GenAI|#AE|#metaai,1.18,13.6,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Interest is still present, but reliability, cost, and security concerns are slowing near-term expansion for some teams.",moderate,88.92,73.6,https://x.example.com/CMP-005/205284
TWT-205285,2026-02-18T12:34:00,data_7692,15905,Generative AI,neutral,3797,1160,OpenAI keeps showing up in Generative AI discussions as teams focus on cost-efficient deployment. #GenAI #JP #openai,CMP-001,OpenAI,Japan,Asia,68.65,0.073,190.08,72.87,#GenAI|#JP|#openai,-2.03,8.32,"Analysts note that generative ai usage patterns on Feb 18, 2026 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",low,89.58,74.4,https://x.example.com/CMP-001/205285
TWT-205286,2026-02-18T05:55:00,gpu_90221,15785,Generative AI,positive,4366,762,OpenAI keeps showing up in Generative AI discussions as teams focus on developer adoption. #GenAI #CN #openai,CMP-001,OpenAI,China,Asia,70.45,0.324,201.47,68.04,#GenAI|#CN|#openai,6.79,10.86,"Analysts note that generative ai usage patterns on Feb 18, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,89.64,77.0,https://x.example.com/CMP-001/205286
TWT-205287,2026-02-18T12:26:00,gpu_83884,11420,Generative AI,positive,3783,922,Stability AI keeps showing up in Generative AI discussions as teams focus on developer adoption. #GenAI #FR #stabilityai,CMP-017,Stability AI,France,Europe,68.85,0.206,186.29,55.66,#GenAI|#FR|#stabilityai,-1.1,7.75,"Stability AI teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,94.62,73.77,https://x.example.com/CMP-017/205287
TWT-205288,2026-02-19T08:23:00,ml_38783,8558,Generative AI,positive,4283,1459,Stability AI keeps showing up in Generative AI discussions as teams focus on GPU capacity. #GenAI #US #stabilityai,CMP-017,Stability AI,United States,North America,68.36,0.312,201.48,59.32,#GenAI|#US|#stabilityai,-0.74,7.2,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,91.39,73.96,https://x.example.com/CMP-017/205288
TWT-205289,2026-02-19T18:44:00,data_63914,3352,Generative AI,positive,3905,1047,OpenAI keeps showing up in Generative AI discussions as teams focus on governance. #GenAI #UK #openai,CMP-001,OpenAI,United Kingdom,Europe,68.47,0.213,191.48,53.98,#GenAI|#UK|#openai,-4.4,8.13,"OpenAI teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,90.52,74.43,https://x.example.com/CMP-001/205289
TWT-205290,2026-02-19T18:02:00,infra_42789,17730,Generative AI,neutral,4286,902,Midjourney keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #DE #midjourney,CMP-016,Midjourney,Germany,Europe,70.67,-0.022,194.54,59.71,#GenAI|#DE|#midjourney,0.37,11.22,"Analysts note that generative ai usage patterns on Feb 19, 2026 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,92.07,74.02,https://x.example.com/CMP-016/205290
TWT-205291,2026-02-19T04:11:00,founder_52310,10462,Generative AI,neutral,4265,1478,Google DeepMind keeps showing up in Generative AI discussions as teams focus on agent quality. #GenAI #DE #googledeepmind,CMP-003,Google DeepMind,Germany,Europe,70.67,-0.021,191.33,68.35,#GenAI|#DE|#googledeepmind,0.37,11.22,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,92.07,74.02,https://x.example.com/CMP-003/205291
TWT-205292,2026-02-19T22:48:00,agent_51969,11014,Generative AI,positive,3928,878,OpenAI keeps showing up in Generative AI discussions as teams focus on developer adoption. #GenAI #CA #openai,CMP-001,OpenAI,Canada,North America,71.8,0.331,191.67,53.36,#GenAI|#CA|#openai,6.16,14.51,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.95,73.62,https://x.example.com/CMP-001/205292
TWT-205293,2026-02-19T05:09:00,ml_13227,8002,Generative AI,positive,4017,1672,Meta AI keeps showing up in Generative AI discussions as teams focus on governance. #GenAI #JP #metaai,CMP-005,Meta AI,Japan,Asia,66.12,0.331,175.07,59.1,#GenAI|#JP|#metaai,-3.69,11.88,"Meta AI teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,91.19,70.97,https://x.example.com/CMP-005/205293
TWT-205294,2026-02-19T07:23:00,secure_85477,14761,Generative AI,neutral,3917,774,Google DeepMind keeps showing up in Generative AI discussions as teams focus on governance. #GenAI #JP #googledeepmind,CMP-003,Google DeepMind,Japan,Asia,66.12,-0.115,182.91,54.4,#GenAI|#JP|#googledeepmind,-3.69,11.88,"Analysts note that generative ai usage patterns on Feb 19, 2026 reflect both hype and practical deployment pressure. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,91.19,70.97,https://x.example.com/CMP-003/205294
TWT-205295,2026-02-19T17:42:00,data_11244,5274,Generative AI,positive,3181,1266,Stability AI keeps showing up in Generative AI discussions as teams focus on GPU capacity. #GenAI #CN #stabilityai,CMP-017,Stability AI,China,Asia,65.32,0.332,185.91,61.32,#GenAI|#CN|#stabilityai,-7.28,14.1,"Analysts note that generative ai usage patterns on Feb 19, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,89.09,71.41,https://x.example.com/CMP-017/205295
TWT-205296,2026-02-19T13:59:00,ml_86415,13300,Generative AI,neutral,3963,1705,Midjourney keeps showing up in Generative AI discussions as teams focus on GPU capacity. #GenAI #FR #midjourney,CMP-016,Midjourney,France,Europe,69.6,0.043,190.85,57.51,#GenAI|#FR|#midjourney,1.09,9.44,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. The conversation is active, though buyers continue to separate pilot noise from repeatable production value.",moderate,94.03,76.06,https://x.example.com/CMP-016/205296
TWT-205297,2026-02-20T17:34:00,data_90729,1376,Generative AI,positive,3776,1408,Google DeepMind keeps showing up in Generative AI discussions as teams focus on developer adoption. #GenAI #US #googledeepmind,CMP-003,Google DeepMind,United States,North America,66.88,0.427,179.8,60.53,#GenAI|#US|#googledeepmind,-2.16,8.1,"Analysts note that generative ai usage patterns on Feb 20, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",low,90.94,73.19,https://x.example.com/CMP-003/205297
